label:
60000
0	-70.9455
0.01	-71.1286
0.02	-70.976
0.03	-70.9455
0.04	-71.1286
0.05	-70.8844
0.06	-70.976
0.07	-71.0065
0.08	-70.9149
0.09	-70.976
0.1	-70.9455
0.11	-70.8539
0.12	-70.9455
0.13	-70.9455
0.14	-70.8539
0.15	-71.037
0.16	-70.976
0.17	-70.9455
0.18	-70.976
0.19	-70.9455
0.2	-70.8539
0.21	-71.0065
0.22	-70.976
0.23	-70.8844
0.24	-71.0675
0.25	-71.0065
0.26	-70.9149
0.27	-71.037
0.28	-70.9149
0.29	-70.976
0.3	-71.037
0.31	-71.0065
0.32	-70.9149
0.33	-71.0675
0.34	-70.9149
0.35	-70.9455
0.36	-71.037
0.37	-70.8539
0.38	-70.9455
0.39	-71.0675
0.4	-70.8539
0.41	-71.0675
0.42	-71.0065
0.43	-70.8234
0.44	-71.037
0.45	-70.976
0.46	-70.8234
0.47	-71.0675
0.48	-70.9149
0.49	-70.8844
0.5	-71.0981
0.51	-70.8844
0.52	-70.8844
0.53	-71.0675
0.54	-70.8539
0.55	-70.9455
0.56	-71.0981
0.57	-70.9149
0.58	-71.0065
0.59	-71.037
0.6	-70.9149
0.61	-71.0065
0.62	-71.037
0.63	-70.9149
0.64	-71.037
0.65	-70.9149
0.66	-70.8234
0.67	-71.0065
0.68	-70.9455
0.69	-70.8539
0.7	-70.976
0.71	-70.976
0.72	-70.9149
0.73	-71.037
0.74	-70.9455
0.75	-70.8539
0.76	-70.976
0.77	-70.9149
0.78	-70.9455
0.79	-71.037
0.8	-70.9149
0.81	-70.8844
0.82	-71.037
0.83	-70.9149
0.84	-70.9149
0.85	-71.037
0.86	-70.8844
0.87	-71.0065
0.88	-71.037
0.89	-70.8844
0.9	-71.0675
0.91	-71.0065
0.92	-70.8844
0.93	-71.0981
0.94	-70.976
0.95	-70.9149
0.96	-71.0981
0.97	-70.9455
0.98	-70.8844
0.99	-71.0675
1	-70.9149
1.01	-70.9455
1.02	-71.0675
1.03	-70.8844
1.04	-71.0065
1.05	-71.0981
1.06	-70.8539
